Region URL,Hotel Code,Destination Code,Hotel Name,Hotel URL,Hotel Address,TLD
https://www.ihg.com/destinations/us/en/mexico/cancun-hotels,TCUCL,cancun,Iberostar Beachfront ResortsCoral Level Cancún,https://www.iberostar.com/en/hotels/cancun/iberostar-cancun-star-prestige/,"Boulevard Kukulcan km. 17, Cancun 77500, Mexico",iberostar
https://www.ihg.com/destinations/us/en/mexico/cancun-hotels,CUNSC,cancun,Iberostar Beachfront ResortsSelection Cancún,https://www.iberostar.com/en/hotels/cancun/iberostar-cancun/,"Boulevard Kukulcan km. 17, Cancun 77500, Mexico",iberostar
https://www.ihg.com/destinations/us/en/mexico/cancun-hotels,PMADM,riviera-maya,Iberostar Beachfront ResortsIberostar Paraiso del Mar,https://www.iberostar.com/en/hotels/riviera-maya/iberostar-paraiso-del-mar/,"Carretera Chetumal - P. Juarez Km 309, Riviera Maya 77710, Mexico",iberostar
https://www.ihg.com/destinations/us/en/mexico/cancun-hotels,PBEPB,riviera-maya,Iberostar Beachfront ResortsIberostar Paraiso Beach,https://www.iberostar.com/en/hotels/riviera-maya/iberostar-paraiso-beach/,"Carretera Chetumal - P. Juarez Km 309, Riviera Maya 77710, Mexico",iberostar
https://www.ihg.com/destinations/us/en/mexico/cancun-hotels,PMYPM,riviera-maya,Iberostar Beachfront ResortsSelection Paraiso Maya,https://www.iberostar.com/en/hotels/riviera-maya/iberostar-paraiso-maya/,"Carretera Chetumal Puerto Juárez Km.309,, Fracc. Playa Paraiso, Riviera Maya 77710, Mexico",iberostar
https://www.ihg.com/destinations/us/en/mexico/cancun-hotels,GHPRM,riviera-maya,Iberostar Beachfront ResortsGrand Paraiso,https://www.iberostar.com/en/hotels/riviera-maya/iberostar-grand-paraiso/,"Carretera Chetumal - P. Juarez Km 309, Riviera Maya 77710, Mexico",iberostar
https://www.ihg.com/destinations/us/en/mexico/cancun-hotels,PLIPL,riviera-maya,Iberostar Beachfront ResortsSelection Paraiso Lindo,https://www.iberostar.com/en/hotels/riviera-maya/iberostar-paraiso-lindo/,"Carretera Chetumal Puerto Juárez Km.309,, Fracc. Playa Paraiso, Riviera Maya 77710, Mexico",iberostar
https://www.ihg.com/destinations/us/en/mexico/cozumel-hotels,COZZM,cozumel,Iberostar Beachfront ResortsIberostar Cozumel,https://www.iberostar.com/en/hotels/cozumel/iberostar-cozumel/,"Carretera Costera Sur Km 17782, San Miguel de Cozumel 77600, Mexico",iberostar
https://www.ihg.com/destinations/us/en/mexico/cozumel-hotels,TUCTC,riviera-maya,Iberostar Beachfront ResortsIberostar Tucan,https://www.iberostar.com/en/hotels/riviera-maya/iberostar-tucan/,"Av Xaman-Ha. Lote hotelero Fracc. Playacar Nro 2, Playa del Carmen 77710, Mexico",iberostar
https://www.ihg.com/destinations/us/en/mexico/cozumel-hotels,QTZQC,riviera-maya,Iberostar Beachfront ResortsIberostar Quetzal,https://www.iberostar.com/en/hotels/riviera-maya/iberostar-quetzal/,"Av Xaman-Ha. Lote hotelero Nro 2, Playacar, Playa del Carmen 77710, Mexico",iberostar
https://www.ihg.com/destinations/us/en/mexico/puerto-vallarta-hotels,MITPM,riviera-nayarit,Iberostar Beachfront ResortsSelection Playa Mita,https://www.iberostar.com/en/hotels/riviera-nayarit/iberostar-playa-mita/,"Comercial Camino Ingreso a Litibú, Lote 15, Riviera Nayarit 64734, Mexico",iberostar
https://www.ihg.com/destinations/us/en/jamaica/montego-bay-hotels,GHRGR,montego-bay,Iberostar Beachfront ResortsGrand Rose Hall,https://www.iberostar.com/en/hotels/montego-bay/iberostar-grand-rose-hall/,"Rose Hall Main Road, Little River St. James, Montego Bay , Jamaica",iberostar
https://www.ihg.com/destinations/us/en/jamaica/montego-bay-hotels,ROARH,montego-bay,Iberostar Beachfront ResortsSelection Rose Hall Suites,https://www.iberostar.com/en/hotels/montego-bay/iberostar-rose-hall-suites/,"Rose Hall Main Road, Little River, Montego Bay , Jamaica",iberostar
https://www.ihg.com/destinations/us/en/jamaica/montego-bay-hotels,ROHHB,montego-bay,Iberostar Beachfront ResortsIberostar Rose Hall Beach,https://www.iberostar.com/en/hotels/montego-bay/iberostar-rose-hall-beach/,"Rose Hall Main Road, Little River St. James, Montego Bay , Jamaica",iberostar
https://www.ihg.com/destinations/us/en/brazil/praia-do-forte-hotels,PRAPF,praia-do-forte,Iberostar Beachfront ResortsSelection Praia do Forte,https://www.iberostar.com/en/hotels/praia-do-forte/iberostar-praia-do-forte/,"Rodovia BA 99 KM 56, Praia do Forte 48280-000, Brazil",iberostar
https://www.ihg.com/destinations/us/en/brazil/praia-do-forte-hotels,BAHCB,praia-do-forte,Iberostar Beachfront ResortsIberostar Bahia,https://www.iberostar.com/en/hotels/praia-do-forte/iberostar-bahia/,"Rodovia BA 099 KM 56, Praia do Forte 48280-000, Brazil",iberostar
https://www.ihg.com/destinations/us/en/dominican-republic/bavaro-la-altagracia-hotels,BAVSB,punta-cana,Iberostar Beachfront ResortsSelection Bávaro,https://www.iberostar.com/en/hotels/punta-cana/iberostar-bavaro/,"Carretera Arena Gorda, Playa Bavaro, Punta Cana 23000, Dominican Republic",iberostar
https://www.ihg.com/destinations/us/en/dominican-republic/bavaro-la-altagracia-hotels,BSPBS,punta-cana,Iberostar Beachfront ResortsCoral Level Bávaro,https://www.iberostar.com/en/hotels/punta-cana/coral-level-at-iberostar-selection-bavaro/,"Carretera Arena Gorda, Bavaro - La Altagracia 23001, Dominican Republic",iberostar
https://www.ihg.com/destinations/us/en/dominican-republic/bavaro-la-altagracia-hotels,PCAPC,punta-cana,Iberostar Beachfront ResortsIberostar Punta Cana,https://www.iberostar.com/en/hotels/punta-cana/iberostar-punta-cana/,"Carretera Arena Gorda, Playa Bavaro, Punta Cana 23000, Dominican Republic",iberostar
https://www.ihg.com/destinations/us/en/dominican-republic/bavaro-la-altagracia-hotels,DOMDC,punta-cana,Iberostar Beachfront ResortsIberostar Dominicana,https://www.iberostar.com/en/hotels/punta-cana/iberostar-dominicana/,"Carretera Arena Gorda, Playa Bavaro, Punta Cana 23000, Dominican Republic",iberostar
https://www.ihg.com/destinations/us/en/dominican-republic/bavaro-la-altagracia-hotels,GHBGB,punta-cana,Iberostar Beachfront ResortsGrand Bávaro,https://www.iberostar.com/en/hotels/punta-cana/iberostar-grand-bavaro/,"Carretera Arena Gorda, Playa Bávaro, Punta Cana 23000, Dominican Republic",iberostar
https://www.ihg.com/destinations/us/en/dominican-republic/bayahibe-la-romana-hotels,HACHD,bayahibe,Iberostar Beachfront ResortsIberostar Hacienda Dominicus,https://www.iberostar.com/en/hotels/bayahibe/iberostar-hacienda-dominicus/,"Playa Bayahibe, Higüey, Bayahibe, La Romana 23000, Dominican Republic",iberostar
https://www.ihg.com/destinations/us/en/dominican-republic/marapica-puerto-plata-hotels,DORCD,puerto-plata,Iberostar Beachfront ResortsIberostar Costa Dorada,https://www.iberostar.com/en/hotels/puerto-plata/iberostar-costa-dorada/,"Carretera Luperon Km 4, Marapica, Puerto Plata 57000, Dominican Republic",iberostar
https://www.ihg.com/destinations/us/en/spain/bahia-de-alcudia-mallorca-hotels,BLACB,majorca,Iberostar Beachfront ResortsIberostar Ciudad Blanca,https://www.iberostar.com/en/hotels/majorca/iberostar-ciudad-blanca/,"Carretera Puerto Alcudia-Arta, 43, Bahia de Alcudia-Mallorca 7408, Spain",iberostar
https://www.ihg.com/destinations/us/en/spain/bahia-de-alcudia-mallorca-hotels,ALCPA,majorca,Iberostar Beachfront ResortsIberostar Alcudia Park,https://www.iberostar.com/en/hotels/majorca/iberostar-alcudia-park/,"Avda. Albufera n° 30, Playa de Muro, Bahia de Alcudia-Mallorca 7458, Spain",iberostar
https://www.ihg.com/destinations/us/en/spain/bahia-de-alcudia-mallorca-hotels,ABAAP,majorca,Iberostar Beachfront ResortsSelection Albufera Park,https://www.iberostar.com/en/hotels/majorca/iberostar-albufera-park/,"Avda. Playas de Muro, sn, Mallorca, Balearic Islands, Playas de Muro-Mallorca 7458, Spain",iberostar
https://www.ihg.com/destinations/us/en/spain/bahia-de-alcudia-mallorca-hotels,ABHPM,majorca,Iberostar Beachfront ResortsSelection Albufera Playa,https://www.iberostar.com/en/hotels/majorca/iberostar-albufera-playa/,"Avda. Playa de Muro, s/n, Playa de Muro-Mallorca 7458, Spain",iberostar
https://www.ihg.com/destinations/us/en/spain/bahia-de-alcudia-mallorca-hotels,CRIBX,majorca,Iberostar Beachfront ResortsIberostar Cristina,https://www.iberostar.com/en/hotels/majorca/iberostar-cristina/,"Calle Bartomeu Xamena s/n, Playa de Palma - Mallorca 07610, Spain",iberostar
https://www.ihg.com/destinations/us/en/spain/bahia-de-alcudia-mallorca-hotels,BHPBP,majorca,Iberostar Beachfront ResortsIberostar Bahia de Palma,https://www.iberostar.com/en/hotels/majorca/iberostar-bahia-de-palma/,"Marbella, 32, Playa de Palma-Mallorca 07610, Spain",iberostar
https://www.ihg.com/destinations/us/en/spain/costa-adeje-tenerife-hotels,BOUBP,tenerife,Iberostar Beachfront ResortsIberostar Bouganville Playa,https://www.iberostar.com/en/hotels/tenerife/iberostar-bouganville-playa/,"San Eugenio, Costa Adeje - Tenerife 38679, Spain",iberostar
https://www.ihg.com/destinations/us/en/spain/costa-adeje-tenerife-hotels,SABSS,tenerife,Iberostar Beachfront ResortsSelection Sábila,https://www.iberostar.com/en/hotels/tenerife/iberostar-sabila/,"Ernesto Sarti, 5, Costa Adeje - Tenerife 38679, Spain",iberostar
https://www.ihg.com/destinations/us/en/spain/costa-adeje-tenerife-hotels,SLMGS,tenerife,Iberostar Beachfront ResortsGrand Salomé,https://www.iberostar.com/en/hotels/tenerife/iberostar-grand-salome/,"Londres, 15, Costa Adeje, Tenerife 38660, Spain",iberostar
https://www.ihg.com/destinations/us/en/spain/costa-adeje-tenerife-hotels,AMTSA,tenerife,Iberostar Beachfront ResortsSelection Anthelia,https://www.iberostar.com/en/hotels/tenerife/iberostar-anthelia/,"Londres, 15, Costa Adeje, Tenerife 38660, Spain",iberostar
https://www.ihg.com/destinations/us/en/spain/mallorca-hotels,PDPSP,majorca,Iberostar Beachfront ResortsSelection Playa de Palma,https://www.iberostar.com/en/hotels/majorca/iberostar-playa-de-palma/,"Marbella, 36, Playa de Palma - Mallorca 07610, Spain",iberostar
https://www.ihg.com/destinations/us/en/spain/mallorca-hotels,BARCC,majorca,Iberostar Beachfront ResortsIberostar Club Cala Barca,https://www.iberostar.com/en/hotels/majorca/iberostar-club-cala-barca/,"Sa Barca Trancada, s/n, Santanyi-Mallorca 7560, Spain",iberostar
https://www.ihg.com/destinations/us/en/spain/yaiza-lanzarote-hotels,LANLP,lanzarote,Iberostar Beachfront ResortsSelection Lanzarote Park,https://www.iberostar.com/en/hotels/lanzarote/iberostar-lanzarote-park/,"Avda. Archipiélago, nº 7, Yaiza - Lanzarote 35580, Spain",iberostar
https://www.ihg.com/destinations/us/en/montenegro/njivice-igalo-hotels,HENHN,herceg-novi,Iberostar Beachfront ResortsIberostar Herceg Novi,https://www.iberostar.com/en/hotels/herceg-novi/iberostar-herceg-novi/,"Herceg Novi, Njivice, Igalo 85347, Montenegro",iberostar
https://www.ihg.com/destinations/us/en/morocco/agadir-hotels,FOBFB,agadir,Iberostar Beachfront ResortsIberostar Founty Beach,https://www.iberostar.com/en/hotels/agadir/iberostar-founty-beach/,"Cité Founty BP N° 1039, Agadir 80000, Morocco",iberostar
https://www.ihg.com/destinations/us/en/spain/chiclana-cádiz-hotels,XANRA,cadis,Iberostar Beachfront ResortsIberostar Royal Andalus,https://www.iberostar.com/en/hotels/cadis/iberostar-royal-andalus/,"Novo Sancti Petri, Chiclana, Cádiz 11130, Spain",iberostar
https://www.ihg.com/destinations/us/en/spain/chiclana-cádiz-hotels,ANPSA,cadis,Iberostar Beachfront ResortsSelection Andalucia Playa,https://www.iberostar.com/en/hotels/cadis/iberostar-andalucia-playa/,"Novo Sancti Petri, Chiclana de la Frontera, Chiclana, Cádiz 11130, Spain",iberostar
https://www.ihg.com/destinations/us/en/spain/jandía-fuerteventura-hotels,FUAGP,fuerteventura,Iberostar Beachfront ResortsIberostar Playa Gaviotas Park,https://www.iberostar.com/en/hotels/fuerteventura/iberostar-playa-gaviotas-park/,"Pje. Playas, 3, Jandía - Fuerteventura 35626, Spain",iberostar
https://www.ihg.com/destinations/us/en/spain/jandía-fuerteventura-hotels,XFUFP,fuerteventura,Iberostar Beachfront ResortsSelection Fuerteventura Palace,https://www.iberostar.com/en/hotels/fuerteventura/iberostar-fuerteventura-palace/,"Las Gaviotas, Pasaje Playas nº1, Jandía - Fuerteventura 35626, Spain",iberostar
https://www.ihg.com/destinations/us/en/morocco/station-balnéaire-saidia-hotels,SAICS,berkane,Iberostar Beachfront ResortsIberostar Saidia,https://www.iberostar.com/en/hotels/berkane/iberostar-saidia/,"Hôtel Med Azur S.A. BP N° 331, Station Balnéaire Saidia 60600, Morocco",iberostar
https://www.ihg.com/destinations/us/en/united-states/alabama/andalusia-hotels,AADAL,andalusia,Holiday Inn Express & Suites Andalusia,https://www.ihg.com/holidayinnexpress/hotels/us/en/andalusia/aadal/hoteldetail,"16727 US Highway 84, Andalusia 36421, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/athens-hotels,ATNEX,athens,Holiday Inn Express & Suites Athens,https://www.ihg.com/holidayinnexpress/hotels/us/en/athens/atnex/hoteldetail,"16074 Athens-Limestone Blvd, Athens 35611, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/athens-hotels,HSVPP,huntsville,Holiday Inn Express & Suites Huntsville West - Research PK,https://www.ihg.com/holidayinnexpress/hotels/us/en/huntsville/hsvpp/hoteldetail,"2600 Old Fairway Road, Huntsville 35806, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/athens-hotels,DCUBE,decatur,Holiday Inn Express & Suites Decatur,https://www.ihg.com/holidayinnexpress/hotels/us/en/decatur/dcube/hoteldetail,"2407 Beltline Road, Decatur 35601, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/athens-hotels,HSVMD,madison,Holiday Inn Express & Suites Huntsville Airport,https://www.ihg.com/holidayinnexpress/hotels/us/en/madison/hsvmd/hoteldetail,"8956 Madison Boulevard, Madison 35758, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/athens-hotels,HSVAV,madison,avid hotel Madison - Huntsville West,https://www.ihg.com/avidhotels/hotels/us/en/madison/hsvav/hoteldetail,"125 Graphics Drive, Madison 35758, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/athens-hotels,HSVRP,huntsville,Holiday Inn Huntsville-Research Park,https://www.ihg.com/holidayinn/hotels/us/en/huntsville/hsvrp/hoteldetail,"5903 University Dr., Huntsville 35806, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/athens-hotels,HSVGH,huntsville,Holiday Inn Express & Suites Huntsville – Space Center,https://www.ihg.com/holidayinnexpress/hotels/us/en/huntsville/hsvgh/hoteldetail,"5101 Governors House Drive SW, Huntsville 35805, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/atmore-hotels,ATMOR,atmore,Holiday Inn Express Atmore North,https://www.ihg.com/holidayinnexpress/hotels/us/en/atmore/atmor/hoteldetail,"111 Lakeview Circle, Atmore 36504, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/birmingham-hotels,BHMID,birmingham,Hotel Indigo Birmingham Five Points S - UAB,https://www.ihg.com/hotelindigo/hotels/us/en/birmingham/bhmid/hoteldetail,"1023 20th Street South, Birmingham 35205, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/birmingham-hotels,BHMAP,birmingham,Holiday Inn Birmingham-Airport,https://www.ihg.com/holidayinn/hotels/us/en/birmingham/bhmap/hoteldetail,"5000 Richard Arrington Jr Blvd N, Birmingham 35212, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/birmingham-hotels,BHMCD,birmingham,Holiday Inn Express & Suites Birmingham - Homewood,https://www.ihg.com/holidayinnexpress/hotels/us/en/birmingham/bhmcd/hoteldetail,"320 Commons Drive, Birmingham 35209, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/birmingham-hotels,BHMFD,fultondale,Holiday Inn Express & Suites Birmingham North - Fultondale,https://www.ihg.com/holidayinnexpress/hotels/us/en/fultondale/bhmfd/hoteldetail,"1701 Main Street, Fultondale 35068, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/birmingham-hotels,IROAL,birmingham,Holiday Inn Express & Suites Birmingham-Irondale (East),https://www.ihg.com/holidayinnexpress/hotels/us/en/birmingham/iroal/hoteldetail,"811 Old Grants Mill Road, Birmingham 35210, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/birmingham-hotels,BHMTB,birmingham,Holiday Inn Express & Suites Birmingham - Inverness 280,https://www.ihg.com/holidayinnexpress/hotels/us/en/birmingham/bhmtb/hoteldetail,"156 Resource Center Parkway, Birmingham 35242, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/birmingham-hotels,BHMWD,birmingham,Candlewood Suites Birmingham - Inverness,https://www.ihg.com/candlewood/hotels/us/en/birmingham/bhmwd/hoteldetail,"4686 Highway 280 East, Birmingham 35242, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/birmingham-hotels,BHMGB,hoover,Holiday Inn Birmingham - Hoover,https://www.ihg.com/holidayinn/hotels/us/en/hoover/bhmgb/hoteldetail,"2901 JOHN HAWKINS PARKWAY, Hoover 35244, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/birmingham-hotels,PELEX,pelham,Holiday Inn Express & Suites Birmingham South - Pelham,https://www.ihg.com/holidayinnexpress/hotels/us/en/pelham/pelex/hoteldetail,"260 Cahaba Valley Road, Pelham 35124, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/birmingham-hotels,TVEAL,trussville,Holiday Inn Express & Suites Birmingham NE - Trussville,https://www.ihg.com/holidayinnexpress/hotels/us/en/trussville/tveal/hoteldetail,"5911 Valley Road, Trussville 35173, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/birmingham-hotels,BSMAL,bessemer,Holiday Inn Express & Suites Bessemer,https://www.ihg.com/holidayinnexpress/hotels/us/en/bessemer/bsmal/hoteldetail,"5001 Academy Lane, Bessemer 35022, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/birmingham-hotels,BHMLD,leeds,Holiday Inn Express & Suites Moody - Leeds,https://www.ihg.com/holidayinnexpress/hotels/us/en/leeds/bhmld/hoteldetail,"1820 Carl Jones Road, Moody 35004, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/birmingham-hotels,BHMMC,mccalla,Holiday Inn Express & Suites McCalla - Birmingham West,https://www.ihg.com/holidayinnexpress/hotels/us/en/mccalla/bhmmc/hoteldetail,"4703 Bell Hill Road, McCalla 35111, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/birmingham-hotels,BHMQR,alabaster,Candlewood Suites Alabaster,https://www.ihg.com/candlewood/hotels/us/en/alabaster/bhmqr/hoteldetail,"1004 BALMORAL DRIVE, Alabaster 35007, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/birmingham-hotels,BHMBS,alabaster,Holiday Inn Express & Suites Alabaster,https://www.ihg.com/holidayinnexpress/hotels/us/en/alabaster/bhmbs/hoteldetail,"1000 Balmoral Drive, Alabaster 35007, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/clanton-hotels,CYYCL,clanton,Holiday Inn Express Clanton,https://www.ihg.com/holidayinnexpress/hotels/us/en/clanton/cyycl/hoteldetail,"815 Bradberry Lane, Clanton 35046, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/clanton-hotels,MGMPV,prattville,avid hotel Prattville - Montgomery North,https://www.ihg.com/avidhotels/hotels/us/en/prattville/mgmpv/hoteldetail,"802 Boardroom Drive, Prattville 36066, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/clanton-hotels,PVLEX,prattville,Holiday Inn Express & Suites Prattville South,https://www.ihg.com/holidayinnexpress/hotels/us/en/prattville/pvlex/hoteldetail,"203 Legends Court, Prattville 36066, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/dothan-hotels,DHNDO,dothan,Holiday Inn Express & Suites Dothan North,https://www.ihg.com/holidayinnexpress/hotels/us/en/dothan/dhndo/hoteldetail,"4090 Ross Clark Circle, Dothan 36303, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/dothan-hotels,ETSCW,enterprise,Candlewood Suites Enterprise,https://www.ihg.com/candlewood/hotels/us/en/enterprise/etscw/hoteldetail,"203 Brabham Dr, Enterprise 36330, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/dothan-hotels,ETSAL,enterprise,Holiday Inn Express & Suites Enterprise,https://www.ihg.com/holidayinnexpress/hotels/us/en/enterprise/etsal/hoteldetail,"9 North Pointe Blvd., Enterprise 36330, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/florence-hotels,SHEFL,florence,Holiday Inn Express & Suites Florence Northeast,https://www.ihg.com/holidayinnexpress/hotels/us/en/florence/shefl/hoteldetail,"180 Etta Gray Street, Florence 35630, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/foley-hotels,FOLAB,foley,Holiday Inn Express & Suites Foley - N Gulf Shores,https://www.ihg.com/holidayinnexpress/hotels/us/en/foley/folab/hoteldetail,"3155 Abbey Lane, Foley 36535, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/foley-hotels,PNSSB,gulf-shores,Staybridge Suites Gulf Shores,https://www.ihg.com/staybridge/hotels/us/en/gulf-shores/pnssb/hoteldetail,"3947 Gulf Shores Parkway, Gulf Shores 36542, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/foley-hotels,GFSCM,gulf-shores,Holiday Inn Express & Suites Gulf Shores,https://www.ihg.com/holidayinnexpress/hotels/us/en/gulf-shores/gfscm/hoteldetail,"160 West Commerce Avenue, Gulf Shores 36542, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/foley-hotels,ORBIT,orange-beach,Hotel Indigo Orange Beach - Gulf Shores,https://www.ihg.com/hotelindigo/hotels/us/en/orange-beach/orbit/hoteldetail,"22843 Perdido Beach Boulevard, Orange Beach 36561, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/foley-hotels,ORBAL,orange-beach,Holiday Inn Express Orange Beach-On The Beach,https://www.ihg.com/holidayinnexpress/hotels/us/en/orange-beach/orbal/hoteldetail,"24700 Perdido Beach Boulevard, Orange Beach 36561, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/foley-hotels,FAHAL,fairhope,Holiday Inn Express Fairhope-Point Clear,https://www.ihg.com/holidayinnexpress/hotels/us/en/fairhope/fahal/hoteldetail,"19751 Greeno Road, Fairhope 36532, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/foley-hotels,DAPAL,daphne,Holiday Inn Express & Suites Daphne-Spanish Fort Area,https://www.ihg.com/holidayinnexpress/hotels/us/en/daphne/dapal/hoteldetail,"29725 Woodrow Lane, Daphne 36526, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/foley-hotels,PNSFL,pensacola,Holiday Inn Express & Suites Pensacola W I-10,https://www.ihg.com/holidayinnexpress/hotels/us/en/pensacola/pnsfl/hoteldetail,"130 Loblolly Lane, Pensacola 32526, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/foley-hotels,PNSWR,pensacola,Holiday Inn Express & Suites Pensacola West-Navy Base,https://www.ihg.com/holidayinnexpress/hotels/us/en/pensacola/pnswr/hoteldetail,"307 North New Warrington Road, Pensacola 32506, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/foley-hotels,PNSDT,pensacola,Holiday Inn Express Pensacola Downtown,https://www.ihg.com/holidayinnexpress/hotels/us/en/pensacola/pnsdt/hoteldetail,"101 East Main Street, Pensacola 32502, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/foley-hotels,PNSND,pensacola,Holiday Inn Pensacola - University Area,https://www.ihg.com/holidayinn/hotels/us/en/pensacola/pnsnd/hoteldetail,"7813 N. Davis Hwy, Pensacola 32514, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/foley-hotels,PNCPE,pensacola,Candlewood Suites Pensacola - University Area,https://www.ihg.com/candlewood/hotels/us/en/pensacola/pncpe/hoteldetail,"1953 Northcross Lane, Pensacola 32514, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/foley-hotels,MOBHI,mobile,Holiday Inn Mobile-Dwtn/Hist. District,https://www.ihg.com/holidayinn/hotels/us/en/mobile/mobhi/hoteldetail,"301 Government Street, Mobile 36602, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/foley-hotels,MOBAL,mobile,Candlewood Suites Mobile-Downtown,https://www.ihg.com/candlewood/hotels/us/en/mobile/mobal/hoteldetail,"121 NORTH ROYAL STREET, Mobile 36602, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/fort-payne-hotels,FTPAL,fort-payne,Holiday Inn Express & Suites Fort Payne,https://www.ihg.com/holidayinnexpress/hotels/us/en/fort-payne/ftpal/hoteldetail,"112 Airport Road West, Fort Payne 35968, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/fort-payne-hotels,GADAV,fort-payne,avid hotel Fort Payne,https://www.ihg.com/avidhotels/hotels/us/en/fort-payne/gadav/hoteldetail,"1207 Jordan Road SW, Fort Payne 35968, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/fort-payne-hotels,GADFP,fort-payne,Candlewood Suites Fort Payne,https://www.ihg.com/candlewood/hotels/us/en/fort-payne/gadfp/hoteldetail,"1207 Jordan Road SW, Fort Payne 35968, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/fultondale-hotels,BHMJA,jasper,Holiday Inn Express Jasper,https://www.ihg.com/holidayinnexpress/hotels/us/en/jasper/bhmja/hoteldetail,"110 Industrial Parkway, Jasper 35501, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/fultondale-hotels,PLRAL,pell-city,Holiday Inn Express & Suites Pell City,https://www.ihg.com/holidayinnexpress/hotels/us/en/pell-city/plral/hoteldetail,"240 Vaughan Lane, Pell City 35125, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/greenville-hotels,GRLVL,greenville,Holiday Inn Express & Suites Greenville,https://www.ihg.com/holidayinnexpress/hotels/us/en/greenville/grlvl/hoteldetail,"100 Paul Stabler Drive, Greenville 36037, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/mccalla-hotels,TCLID,tuscaloosa,Holiday Inn Express & Suites Tuscaloosa East,https://www.ihg.com/holidayinnexpress/hotels/us/en/tuscaloosa/tclid/hoteldetail,"6350 Interstate Drive, Tuscaloosa 35453, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/mobile-hotels,MOBSH,mobile,Holiday Inn Express & Suites Mobile – I-65,https://www.ihg.com/holidayinnexpress/hotels/us/en/mobile/mobsh/hoteldetail,"516 Springhill Plaza Court, Mobile 36608, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/mobile-hotels,MOBAR,mobile,Holiday Inn Mobile - Airport,https://www.ihg.com/holidayinn/hotels/us/en/mobile/mobar/hoteldetail,"3630 Springhill Memorial Dr South, Mobile 36608, United States",ihg
https://www.ihg.com/destinations/us/en/united-states/alabama/mobile-hotels,MOBHE,mobile,Holiday Inn Express & Suites Mobile - University Area,https://www.ihg.com/holidayinnexpress/hotels/us/en/mobile/mobhe/hoteldetail,"109 Long Street, Mobile 36608, United States",ihg
